0,1,2,3
0.0,0.969311922903575,0.0,0.8998834568289569
1.0,0.9424379151762674,1.0,0.9187610686311314
2.0,0.9055535429886234,2.0,0.9226188576770933
3.0,0.8568061768320548,3.0,0.9094510068427588
4.0,0.8251873946584668,4.0,0.8775895482824847
5.0,0.8029149515216978,5.0,0.8681689851961487
6.0,0.7939020478027566,6.0,0.872054987283381
7.0,0.7919145979645827,7.0,0.8466727811918727
8.0,0.7888311632292784,8.0,0.8761005712386813
9.0,0.7795394446759575,9.0,0.8802636243501569
10.0,0.7787806468359223,10.0,0.9009869970113622
11.0,0.781731920407827,11.0,0.909097182498495
12.0,0.7830383030831358,12.0,0.9104993003122726
13.0,0.7798302788764503,13.0,0.9303415243209144
14.0,0.7832400275023278,14.0,0.9227082889886945
15.0,0.7817560897476162,15.0,0.9283096706753727
16.0,0.7815487223470328,16.0,0.9330953158703239
17.0,0.7779213297478358,17.0,0.9407888458209868
18.0,0.7816305271590296,18.0,0.9418608462166058
19.0,0.7777542389656561,19.0,0.9394243438159126
20.0,0.7808739110792537,20.0,0.9529178788605217
21.0,0.7814181993399888,21.0,0.947430271032224
22.0,0.7762601566100797,22.0,0.9456940568434029
23.0,0.7755160206359554,23.0,0.9456372434484018
24.0,0.7791551950463671,24.0,0.9335805101216016
25.0,0.7773722767686622,25.0,0.9375250922729341
26.0,0.7762234455778914,26.0,0.9176296870503692
27.0,0.7839795425659828,27.0,0.9112026584924621
28.0,0.7857707331738079,28.0,0.9149641612194461
29.0,0.788711881208567,29.0,0.9266270396795665
30.0,0.792875876662651,30.0,0.927532304971594
31.0,0.7929994908405665,31.0,0.9291698752643417
32.0,0.7911829442126561,32.0,0.9319384382058419
33.0,0.7915746932016055,33.0,0.9308999673924941
34.0,0.7928557702205684,34.0,0.9314163417092752
35.0,0.792654376883823,35.0,0.9366507401193642
36.0,0.7938576633944243,36.0,0.9407759145759063
37.0,0.7921023148073397,37.0,0.9404468432838171
38.0,0.7936573878830916,38.0,0.9408886294201774
39.0,0.7933683825554967,39.0,0.9389643056492639
40.0,0.79525198930573,40.0,0.9376110441374933
41.0,0.7939959345372939,41.0,0.9361639779756432
42.0,0.7938878177604909,42.0,0.9387635062977713
43.0,0.7943524506332796,43.0,0.9389373913898187
44.0,0.7923971325747202,44.0,0.941231818783585
45.0,0.7924364535879411,45.0,0.945402755375005
46.0,0.7936554895864345,46.0,0.9457324055628841
47.0,0.7936849561850251,47.0,0.9420979242824408
48.0,0.7926795391664433,48.0,0.9445279697677851
49.0,0.793581510158852,49.0,0.9427989821545841
50.0,0.7935831262784948,50.0,0.9432530621531034
51.0,0.7927432040440211,51.0,0.9409851042256073
52.0,0.7928114341683371,52.0,0.9431487268661983
53.0,0.7899635183289127,53.0,0.9439938002548297
54.0,0.7921552963683446,54.0,0.9432795165338089
55.0,0.7917848756321892,55.0,0.9431158608525171
56.0,0.7892812796236484,56.0,0.941872459354859
57.0,0.7904900145515595,57.0,0.94040284253637
58.0,0.7899036924130041,58.0,0.9412456012638446
59.0,0.7896384817749899,59.0,0.9406471714587032
60.0,0.788555238722378,60.0,0.9427816172805579
61.0,0.7903273872669949,61.0,0.9415931775008636
62.0,0.7901480824009687,62.0,0.9427847803807706
63.0,0.788717096951918,63.0,0.9409144067037057
64.0,0.7878670144647703,64.0,0.9420911836707678
65.0,0.7875451421860805,65.0,0.9396913560750547
66.0,0.787717908867227,66.0,0.9419713689747005
67.0,0.7896447599550016,67.0,0.9413017172220894
68.0,0.7869554292988354,68.0,0.9422674202689377
69.0,0.7865161133215269,69.0,0.941541866533358
70.0,0.7881857772829983,70.0,0.940170247039346
71.0,0.7869684436802964,71.0,0.9424767311942897
72.0,0.7874257013868362,72.0,0.9421545373473135
73.0,0.7856814925251159,73.0,0.9425619405906557
74.0,0.7873591952416426,74.0,0.9422662866591638
75.0,0.7869998042658576,75.0,0.9420554830809085
76.0,0.7891443221751633,76.0,0.9414964297240823
77.0,0.7872660861043074,77.0,0.942063505450216
78.0,0.7875298460615494,78.0,0.9420921638929836
79.0,0.7860312774522823,79.0,0.9427116988421806
80.0,0.7879965455342071,80.0,0.9410188208443894
81.0,0.7880409465777987,81.0,0.9421570802015967
82.0,0.7878055469938118,82.0,0.9416073017936827
83.0,0.7873279754936703,83.0,0.9411672099702841
84.0,0.7879959440172635,84.0,0.9421871418362481
85.0,0.7872621799369096,85.0,0.9416928792205899
86.0,0.7884727048345973,86.0,0.9417050982577997
87.0,0.7880598290812101,87.0,0.9427842888975205
88.0,0.7883717566913563,88.0,0.9417000117071657
89.0,0.7888034319138203,89.0,0.9415640643367766
90.0,0.7869233382395985,90.0,0.9431455863284112
91.0,0.7880366178122881,91.0,0.9412109130886371
92.0,0.789859009848243,92.0,0.9437694924232883
93.0,0.7874221328671186,93.0,0.9402609829412635
94.0,0.7874683896588894,94.0,0.9405327928537655
95.0,0.7874645519956355,95.0,0.9403423113659563
96.0,0.7873288915298896,96.0,0.9425125119296383
97.0,0.7871928188292493,97.0,0.9413249978936193
98.0,0.7895997002242751,98.0,0.9408999737542988
99.0,0.7882505388916374,99.0,0.9417215895783951
100.0,0.7880267626665246,100.0,0.9404456730778141
