0,1,2,3
0.0,0.969311922903575,0.0,0.8998834568289569
1.0,0.906036156571348,1.0,0.914644069902416
2.0,0.7985968983640174,2.0,0.9103302806707146
3.0,0.7296416286447142,3.0,0.9118900205074856
4.0,0.6899503817503257,4.0,0.9065047985968498
5.0,0.664031955717853,5.0,0.9153848193962081
6.0,0.654863714516396,6.0,0.9162555640162614
7.0,0.6442366971924158,7.0,0.9048496439382092
8.0,0.6483855866560946,8.0,0.8999085759178169
9.0,0.647884959653092,9.0,0.9043875098497797
10.0,0.646252852249704,10.0,0.8995312724778473
11.0,0.6440712587721776,11.0,0.894492262533318
12.0,0.6477744780401593,12.0,0.8883287540985546
13.0,0.6477656051013825,13.0,0.9102247613536698
14.0,0.6497668096624101,14.0,0.905275784426631
15.0,0.658031410559817,15.0,0.9022190590673855
16.0,0.6622174167446295,16.0,0.8948156355731853
17.0,0.6607270610491323,17.0,0.929576969350483
18.0,0.6693791798670129,18.0,0.9340981285306433
19.0,0.6720300121617591,19.0,0.9314467359808002
20.0,0.6724752892913036,20.0,0.9379463979148676
21.0,0.6660810064694598,21.0,0.9337858842945134
22.0,0.667959689041109,22.0,0.928844110491435
23.0,0.6682130095637054,23.0,0.9233924109636944
24.0,0.6680563151860582,24.0,0.9230088884366582
25.0,0.6738020862247258,25.0,0.9250410448313758
26.0,0.674779849398599,26.0,0.9311019962305891
27.0,0.6711987593442115,27.0,0.9257561529080406
28.0,0.6701330582562449,28.0,0.9195016505041743
29.0,0.6677729983518412,29.0,0.9172119458461873
30.0,0.668697830918237,30.0,0.9185961524958477
31.0,0.6708385187849637,31.0,0.9234323394340078
32.0,0.6737718333271826,32.0,0.9280522413154005
33.0,0.6787555159821115,33.0,0.9225786690872056
34.0,0.6789909235781639,34.0,0.9259899445433748
35.0,0.6790185199873267,35.0,0.9285801903170642
36.0,0.6757240347063641,36.0,0.9311651353994549
37.0,0.6778944836406879,37.0,0.9296511260895377
38.0,0.6818694733425192,38.0,0.9267894704686276
39.0,0.6812003436930465,39.0,0.9262637816583749
40.0,0.6785034383434707,40.0,0.9255045471286819
41.0,0.6771456487031209,41.0,0.9250011872093301
42.0,0.6779469503302663,42.0,0.9195433708260877
43.0,0.6778345082739491,43.0,0.9180538125737452
44.0,0.6780940423406485,44.0,0.9205525578174347
45.0,0.6753844316857994,45.0,0.9199089733610716
46.0,0.677050823427485,46.0,0.9231508885282599
47.0,0.6777931004054962,47.0,0.9244039068472754
48.0,0.6766275202043314,48.0,0.9285743361016238
49.0,0.6766832336184609,49.0,0.927555416504031
50.0,0.6752631689445379,50.0,0.926557173388358
51.0,0.67565666670477,51.0,0.9273217076400667
52.0,0.6751822420691781,52.0,0.9291150704838692
53.0,0.6760332395746551,53.0,0.9277030562302943
54.0,0.6757665619578455,54.0,0.9285022651128267
55.0,0.6755192239866388,55.0,0.9277430953558078
56.0,0.6757160580436241,56.0,0.9277232821498592
57.0,0.6757699640037848,57.0,0.926825923789031
58.0,0.6760854621266038,58.0,0.9267841268353114
59.0,0.674500715756002,59.0,0.9268530705725305
60.0,0.6752121369454841,60.0,0.9273191512653155
61.0,0.6754479053372832,61.0,0.929130348730703
62.0,0.6766008167709621,62.0,0.9288102298924873
63.0,0.6762142498693953,63.0,0.9281582666731667
64.0,0.676320102751321,64.0,0.9277133050576789
65.0,0.6758493902409458,65.0,0.9270146615977721
66.0,0.6771362593013204,66.0,0.9286310712727996
67.0,0.6763038089332012,67.0,0.9272836729628383
68.0,0.6754077557693922,68.0,0.9283625703083788
69.0,0.6760380517529482,69.0,0.926661940679182
70.0,0.6753740521637867,70.0,0.9288095165629494
71.0,0.6753007765910494,71.0,0.9297521478104004
72.0,0.6766288365823298,72.0,0.9278024643214822
73.0,0.6752322529073527,73.0,0.9272785980559379
74.0,0.6761107481700205,74.0,0.9287644796850452
75.0,0.6763193042542865,75.0,0.9265861916238299
76.0,0.6754126498052833,76.0,0.927439050763472
77.0,0.6739766832840489,77.0,0.9265947318759127
78.0,0.6761465918683086,78.0,0.9290314716598163
79.0,0.6745831972229679,79.0,0.9282837560885515
80.0,0.6761093571041045,80.0,0.9276022096034859
81.0,0.6751004025571026,81.0,0.9290475454879815
82.0,0.6755541728135969,82.0,0.9272940405183876
83.0,0.6757874488684273,83.0,0.9286462897548411
84.0,0.6760014638111185,84.0,0.9266529214372492
85.0,0.6738835354360907,85.0,0.9279961014739814
86.0,0.6741762242126264,86.0,0.9280000586711205
87.0,0.6758618217511491,87.0,0.9269828057987175
88.0,0.6766843949067859,88.0,0.9275714724810061
89.0,0.6776211182269098,89.0,0.9285237715177701
90.0,0.6762048511729729,90.0,0.9285285413177513
91.0,0.6755606550903736,91.0,0.9279127124506087
92.0,0.6744822192615137,92.0,0.9281211708637603
93.0,0.6755109216945516,93.0,0.9285625298015197
94.0,0.6759555502256264,94.0,0.9259001029619656
95.0,0.6748634407202212,95.0,0.9255577425850008
96.0,0.6750192438248264,96.0,0.9252563851530337
97.0,0.6755377481334235,97.0,0.9242187866118774
98.0,0.6751750355560087,98.0,0.9263479066392004
99.0,0.6766888459531352,99.0,0.9257527987543958
100.0,0.6749336350251576,100.0,0.9248588991853901
