0,1,2,3
0.0,0.969311922903575,0.0,0.8998834568289569
1.0,0.9487857344335946,1.0,0.9103736204592658
2.0,0.903366496140489,2.0,0.9029118939448315
3.0,0.8737843928260105,3.0,0.9151114403019632
4.0,0.8472867262971878,4.0,0.9172003009897391
5.0,0.8201139089940527,5.0,0.9181346691075195
6.0,0.7966108363829596,6.0,0.9123428303649748
7.0,0.7823977721170681,7.0,0.9152845743507679
8.0,0.78482810813196,8.0,0.9328947455207856
9.0,0.7760742998473373,9.0,0.9287838281189436
10.0,0.7783441679470878,10.0,0.9126207250003411
11.0,0.7748839713798831,11.0,0.8840237120503012
12.0,0.7743632030633784,12.0,0.8959629302091914
13.0,0.7725271131651337,13.0,0.935613822827267
14.0,0.7742536402121465,14.0,0.9510581024623042
15.0,0.780184637578525,15.0,0.9251009536572683
16.0,0.7811891793008481,16.0,0.9286478173988089
17.0,0.7856481365261044,17.0,0.9405527121967147
18.0,0.7912903502833649,18.0,0.9530852210917816
19.0,0.7916826407649733,19.0,0.9475590229486809
20.0,0.78924744275969,20.0,0.9437799400398702
21.0,0.7858803504265978,21.0,0.9400705349649389
22.0,0.7904777055546995,22.0,0.9482516913849962
23.0,0.7872990353845288,23.0,0.9368186664470313
24.0,0.7875592372657443,24.0,0.9362251037896393
25.0,0.788965760506074,25.0,0.9404603356344876
26.0,0.7927994855758607,26.0,0.9366249301300668
27.0,0.7927042042338435,27.0,0.938177627135712
28.0,0.7865953488314255,28.0,0.9378966846088547
29.0,0.7871975472686061,29.0,0.9400236704678361
30.0,0.786012035494455,30.0,0.9406806020584864
31.0,0.7846301996446411,31.0,0.9412234170792102
32.0,0.7816260717615737,32.0,0.9431434736941886
33.0,0.7811331964455737,33.0,0.9412711080663579
34.0,0.7861846370666903,34.0,0.9415316093606623
35.0,0.7880619432655505,35.0,0.9460831263562235
36.0,0.7890600189776221,36.0,0.9445318162901065
37.0,0.7883172276046948,37.0,0.9461226383431691
38.0,0.789421159734874,38.0,0.9452380783522816
39.0,0.7906844409134443,39.0,0.9453129202942063
40.0,0.7903459109277944,40.0,0.9453817559883735
41.0,0.7887168528020969,41.0,0.9442000030397263
42.0,0.7895783719644307,42.0,0.9457026928638196
43.0,0.7884626273379463,43.0,0.9456994450598214
44.0,0.7898553694282757,44.0,0.9452898702419043
45.0,0.7881913749528443,45.0,0.9445652009499357
46.0,0.7863530237227162,46.0,0.9448262399685672
47.0,0.7871850480872962,47.0,0.9460954464346801
48.0,0.7871169507052022,48.0,0.9464162527981226
49.0,0.7898778608526577,49.0,0.949437010490282
50.0,0.7893944472617235,50.0,0.9514155657794002
51.0,0.7901875515849891,51.0,0.9439565318261477
52.0,0.7917323845381431,52.0,0.9406512544967733
53.0,0.7922533858897167,53.0,0.9382558255496242
54.0,0.7917873340949542,54.0,0.934772992111131
55.0,0.7912529221019742,55.0,0.9333370782193774
56.0,0.7914939696636042,56.0,0.936870580361618
57.0,0.7897454690465721,57.0,0.9337884605420294
58.0,0.7919972451683123,58.0,0.9365330715734519
59.0,0.7919459738759035,59.0,0.9364197075184703
60.0,0.7910207677297975,60.0,0.9369475317539923
61.0,0.7900385899249436,61.0,0.9379422165186878
62.0,0.791232154824523,62.0,0.9384082487263328
63.0,0.7897432506563389,63.0,0.9392514653695182
64.0,0.7879376058731021,64.0,0.94051130328295
65.0,0.7883755668588117,65.0,0.9394528626208968
66.0,0.788767423658671,66.0,0.9387540571841155
67.0,0.7906594523568337,67.0,0.9377604493703372
68.0,0.7883900708372363,68.0,0.9368072002770557
69.0,0.7901100784183098,69.0,0.9364044308762983
70.0,0.7898025878168127,70.0,0.9374557607269046
71.0,0.7878954433113232,71.0,0.9364243980120852
72.0,0.7893465766154485,72.0,0.9382835809571081
73.0,0.7886211770224593,73.0,0.9373941552171648
74.0,0.7867993250222475,74.0,0.9368609590608403
75.0,0.7889527509561071,75.0,0.9378895079652653
76.0,0.7881427910712268,76.0,0.9364266421533186
77.0,0.7888183452140368,77.0,0.9366559000273862
78.0,0.7910162279394297,78.0,0.93796846298081
79.0,0.7890705321622475,79.0,0.9369189697855597
80.0,0.7877543718963654,80.0,0.9392959747253601
81.0,0.7893306083740603,81.0,0.9379597923729315
82.0,0.7883048578344679,82.0,0.9382826144293098
83.0,0.7885094699345354,83.0,0.9380238534292898
84.0,0.790385722097427,84.0,0.9383453238741228
85.0,0.7904256922620583,85.0,0.9383984202178604
86.0,0.7896222780421681,86.0,0.9388489220966371
87.0,0.7887297004320197,87.0,0.9386020602059459
88.0,0.7886583483149862,88.0,0.938085490581401
89.0,0.7876358418673802,89.0,0.9385897007502183
90.0,0.7885157599972997,90.0,0.9383555820327206
91.0,0.7882236582627871,91.0,0.9401033906115102
92.0,0.7894081086312711,92.0,0.9383485266042565
93.0,0.7890484490430554,93.0,0.9384173764399769
94.0,0.789253477093169,94.0,0.9382413441594566
95.0,0.7899016560623356,95.0,0.9389010334153449
96.0,0.7882143248928725,96.0,0.9388928028365483
97.0,0.7890409995331943,97.0,0.9387662846016668
98.0,0.787993896413673,98.0,0.9398278615911397
99.0,0.788618216524202,99.0,0.9386584844641195
100.0,0.7906079822895363,100.0,0.9392725531459303
