0,1,2,3
0.0,0.969311922903575,0.0,0.8998834568289569
1.0,0.8729130971633139,1.0,0.9167733502348562
2.0,0.7196521770675683,2.0,0.9056633743033747
3.0,0.6339029574379214,3.0,0.8935692823304727
4.0,0.5712074797122227,4.0,0.8873145105461232
5.0,0.515701744385553,5.0,0.8874065346020044
6.0,0.4787896361187635,6.0,0.8898992775547763
7.0,0.4415783345975411,7.0,0.8867577562963613
8.0,0.4228313076249564,8.0,0.8972141363280683
9.0,0.4112016165834454,9.0,0.8879844017668946
10.0,0.39784755485591367,10.0,0.8975661323441223
11.0,0.38683667836105556,11.0,0.91276343338901
12.0,0.3876047378053304,12.0,0.8986708333413275
13.0,0.3866305822087995,13.0,0.8474910974899756
14.0,0.38714267580154144,14.0,0.8351915849422887
15.0,0.38435258867002453,15.0,0.8453907834003986
16.0,0.3767239035673883,16.0,0.8669965904967873
17.0,0.3703962316397469,17.0,0.8796961248822166
18.0,0.3680891781273233,18.0,0.8764536409096442
19.0,0.370785955077686,19.0,0.8796693033147183
20.0,0.3764516852598446,20.0,0.8762969698985912
21.0,0.3752432730246184,21.0,0.8891239978435898
22.0,0.37552749833194937,22.0,0.9048112022686009
23.0,0.3834558790127887,23.0,0.9067027366593617
24.0,0.38704305305671144,24.0,0.9114029923183788
25.0,0.3879894699015742,25.0,0.9154295366968055
26.0,0.3865727824232791,26.0,0.9197138783686635
27.0,0.3958469423403371,27.0,0.912720233364011
28.0,0.3979236981805696,28.0,0.9151480461213332
29.0,0.39720186406283836,29.0,0.9039851626717529
30.0,0.3956728879763393,30.0,0.897145296805351
31.0,0.39610835945758,31.0,0.8858265269595903
32.0,0.39650189284511345,32.0,0.8855829133292188
33.0,0.39913280525395073,33.0,0.8840843285320081
34.0,0.3955188706855639,34.0,0.8835562587564222
35.0,0.39673823617326937,35.0,0.8939585546959903
36.0,0.3963761224697761,36.0,0.8928832168279836
37.0,0.4003254675980275,37.0,0.8857737700158184
38.0,0.399310783213367,38.0,0.8859426305272358
39.0,0.39800461860989933,39.0,0.8881769242940236
40.0,0.39644686535174195,40.0,0.888210614770589
41.0,0.3942182741936147,41.0,0.8857785694496064
42.0,0.394719617261681,42.0,0.8734523681604596
43.0,0.397464003245261,43.0,0.8734201382424158
44.0,0.3980857694022408,44.0,0.8764221789403568
45.0,0.39994632626547194,45.0,0.8807878496246735
46.0,0.3988657175429806,46.0,0.8809592805358959
47.0,0.3978384697895949,47.0,0.8839266301981
48.0,0.3961048656601349,48.0,0.8861427322856816
49.0,0.39742425823213684,49.0,0.8841335735259556
50.0,0.3971643205514242,50.0,0.8843215556670199
51.0,0.396186974539701,51.0,0.8841811437359124
52.0,0.39714506298222324,52.0,0.8859978466697483
53.0,0.3978730011310528,53.0,0.8873691521255407
54.0,0.39733443902691234,54.0,0.888113139344661
55.0,0.39852571078412047,55.0,0.8874473874669523
56.0,0.3965594783902404,56.0,0.888470764626407
57.0,0.39987822727097383,57.0,0.8889446639504827
58.0,0.40464742585165875,58.0,0.8901583117905156
59.0,0.4036987105661172,59.0,0.8932804570207865
60.0,0.4037526616807162,60.0,0.8980369703524571
61.0,0.4039801186366268,61.0,0.9035816007135035
62.0,0.4029050762905349,62.0,0.904240178997489
63.0,0.4033012589882713,63.0,0.9069894332082691
64.0,0.4028264362816738,64.0,0.906216908850636
65.0,0.4022997499864287,65.0,0.9058242862739846
66.0,0.40482493551257154,66.0,0.9077221001696928
67.0,0.40354285127580486,67.0,0.9083008105995987
68.0,0.405227427920314,68.0,0.9057438185753547
69.0,0.4042987741436668,69.0,0.9072993198929504
70.0,0.4043839041490054,70.0,0.9072690238779798
71.0,0.4035387140340413,71.0,0.9095021389051205
72.0,0.4052729408841128,72.0,0.9090289138536245
73.0,0.4049892741759581,73.0,0.9069043535992252
74.0,0.4035559400295052,74.0,0.9083478172211115
75.0,0.4028596714724515,75.0,0.9075878814790452
76.0,0.4036197100798008,76.0,0.9070688274805211
77.0,0.4024162782715691,77.0,0.9082805258712114
78.0,0.4016544558909395,78.0,0.9073073897948952
79.0,0.40192347408098916,79.0,0.9078203494861938
80.0,0.40313317272650223,80.0,0.9072389474391434
81.0,0.4046137351311455,81.0,0.90658082572628
82.0,0.4018679576368494,82.0,0.9061264525831857
83.0,0.4044641290825919,83.0,0.9088374173891931
84.0,0.402802780192962,84.0,0.9067592055498715
85.0,0.4024823427704911,85.0,0.9069510471348965
86.0,0.40373310216013053,86.0,0.9078938416887917
87.0,0.4033139238720283,87.0,0.9076247704491315
88.0,0.40228722255183474,88.0,0.9074135418092937
89.0,0.4020087708241449,89.0,0.9071187441856126
90.0,0.40377922118878673,90.0,0.9092722920137474
91.0,0.40356590611389187,91.0,0.907189087077836
92.0,0.40286046280011745,92.0,0.9073098500598634
93.0,0.40303369065148587,93.0,0.9072426919584405
94.0,0.40350614660982936,94.0,0.906613326742147
95.0,0.40227771372241683,95.0,0.9063828486231245
96.0,0.4030683325293653,96.0,0.9079187474195649
97.0,0.4031776621240066,97.0,0.9085357795811866
98.0,0.402106201252196,98.0,0.9063564006745035
99.0,0.40357673893665186,99.0,0.9072395554246653
100.0,0.4025152539937349,100.0,0.907779643187793
