0,1,2,3
0.0,0.969311922903575,0.0,0.8998834568289569
1.0,0.9531962558487015,1.0,0.9166622704256565
2.0,0.9027473256994402,2.0,0.9145187500548241
3.0,0.8660341848968255,3.0,0.9050534017636879
4.0,0.8394104329054659,4.0,0.918480885027784
5.0,0.8208458486899962,5.0,0.9195400173487606
6.0,0.8001846737537147,6.0,0.9053322843979943
7.0,0.7901397108178687,7.0,0.8870143805749823
8.0,0.781294301895354,8.0,0.8965804862356991
9.0,0.7687309830255685,9.0,0.9074018213880243
10.0,0.769982973152058,10.0,0.8652455336721578
11.0,0.7709037616796515,11.0,0.8606433393871988
12.0,0.7748089776978558,12.0,0.8919828769193827
13.0,0.774685572356278,13.0,0.9034665706117686
14.0,0.7738121529277311,14.0,0.8954432514724089
15.0,0.7811614284238636,15.0,0.9231866451863879
16.0,0.7825335693834732,16.0,0.9238836876333939
17.0,0.7855658743384291,17.0,0.933083713878826
18.0,0.7862991151351937,18.0,0.9317463649510658
19.0,0.7822934692597222,19.0,0.932719174352805
20.0,0.7789445021839221,20.0,0.9283991826219534
21.0,0.7787724039950756,21.0,0.9245260087838827
22.0,0.7750349394395757,22.0,0.9144028710814648
23.0,0.775884401181276,23.0,0.9299485254389859
24.0,0.7770278768925344,24.0,0.9298575306425626
25.0,0.7766211693741717,25.0,0.9288804196926534
26.0,0.7817062196204829,26.0,0.9206608021390071
27.0,0.7847660772841454,27.0,0.9129713420168217
28.0,0.7886343412708818,28.0,0.9195831020356243
29.0,0.788286121505685,29.0,0.9111948676727303
30.0,0.7879112215154702,30.0,0.9110316854588827
31.0,0.7882849050299034,31.0,0.9179327455707413
32.0,0.7877343719203724,32.0,0.9207844738842513
33.0,0.7898632955267456,33.0,0.9087165298238374
34.0,0.7900117896764487,34.0,0.9125755901463419
35.0,0.7878954012713186,35.0,0.9115737022115992
36.0,0.7862407156024703,36.0,0.9110506548800382
37.0,0.7847004380294815,37.0,0.916105324110365
38.0,0.7836444167584355,38.0,0.9224462765226867
39.0,0.7842500995183794,39.0,0.9186979689918296
40.0,0.7832789760327149,40.0,0.9179275121120576
41.0,0.7834428108245161,41.0,0.915574560870835
42.0,0.7859952361042417,42.0,0.9182995216993408
43.0,0.7857838795097535,43.0,0.921868634819605
44.0,0.7847142460157406,44.0,0.9233230716596625
45.0,0.7855587242881499,45.0,0.9301179656810094
46.0,0.7851230241892919,46.0,0.9251077023636739
47.0,0.784966939432173,47.0,0.920323957449466
48.0,0.7862482760257543,48.0,0.9215927195826177
49.0,0.7853774980366447,49.0,0.919758320701315
50.0,0.7860702210883387,50.0,0.9188322499080954
51.0,0.7857376028509214,51.0,0.9153902422798
52.0,0.7833817660078285,52.0,0.9132553839043825
53.0,0.7840412213089145,53.0,0.9152685938825189
54.0,0.7857423058398654,54.0,0.9132489558971586
55.0,0.7851742494529468,55.0,0.9146459185116895
56.0,0.7838705122988303,56.0,0.9147439939916648
57.0,0.7835265114704832,57.0,0.9155276816260339
58.0,0.7832139119007333,58.0,0.9144680673930513
59.0,0.7834631555149614,59.0,0.9153994093587361
60.0,0.7822605813112913,60.0,0.9136246819601959
61.0,0.7849992504445641,61.0,0.9127610837707323
62.0,0.7852601787264472,62.0,0.9147136032839782
63.0,0.7871032004794742,63.0,0.9133902219821637
64.0,0.7841210872243878,64.0,0.9124182642303321
65.0,0.7869933804769079,65.0,0.9130380729457288
66.0,0.7862755406361401,66.0,0.913784307633793
67.0,0.7865736096232361,67.0,0.9124071933131919
68.0,0.7831649435899839,68.0,0.9133927655718677
69.0,0.7860364287062563,69.0,0.9130962334958472
70.0,0.787860438806432,70.0,0.9127262224866927
71.0,0.7855351764872843,71.0,0.9114429417699154
72.0,0.7863455039267566,72.0,0.9139640996208966
73.0,0.7857526575079471,73.0,0.9156261621992045
74.0,0.7857758973389083,74.0,0.9132720025884216
75.0,0.7861258421426327,75.0,0.9125530701946963
76.0,0.7880501379083722,76.0,0.9131852482946978
77.0,0.7860993986877047,77.0,0.9145837519640911
78.0,0.7886967278630131,78.0,0.9126871942137736
79.0,0.7867028757727226,79.0,0.9138521928867872
80.0,0.7869734518439958,80.0,0.9136898159844861
81.0,0.7860977244863615,81.0,0.9138186955038361
82.0,0.786868485066063,82.0,0.9142864928366358
83.0,0.787999340237735,83.0,0.9143044015255527
84.0,0.7891604566732617,84.0,0.9133468298262992
85.0,0.7871829245820441,85.0,0.9127606474858473
86.0,0.7868565550388127,86.0,0.9147595153316486
87.0,0.7864776635820755,87.0,0.9148190419155466
88.0,0.7880349857639747,88.0,0.9128424598273471
89.0,0.7869571694769736,89.0,0.9138595549745557
90.0,0.787353281074711,90.0,0.9128660397112335
91.0,0.7881460386906878,91.0,0.9143478577114025
92.0,0.7871835508612256,92.0,0.9134105579853748
93.0,0.7862974942810517,93.0,0.9143983327555467
94.0,0.7849069730822817,94.0,0.913047029149342
95.0,0.7881594605071647,95.0,0.9128566124107567
96.0,0.7871909988304662,96.0,0.9132032274437427
97.0,0.7884492147659394,97.0,0.9126833660243164
98.0,0.7876142147044721,98.0,0.914170046783512
99.0,0.7882973551089963,99.0,0.9134119350588978
100.0,0.787216113950015,100.0,0.914438606598161
