174.20595863615222, 51.16286685901471
172.58460017935246, 49.54150840221496
173.12505299828572, 46.83924430754868
174.38610957579664, 44.49728209217125
175.10671333437432, 41.434716118216144
175.2868642740187, 38.552301083905455
174.92656239472993, 35.489735109950345
173.84565675686338, 32.607320075639656
172.0441473604192, 30.805810679195478
171.14339266219713, 27.92339564488479
171.50369454148597, 24.860829670929686
173.84565675686338, 22.69901839519667
177.26852461010733, 21.79826369697458
179.97078870477358, 23.059320274485508
180.51124152370687, 25.221131550218523
180.69139246335126, 28.643999403462466
179.61048682548477, 31.346263498128735
178.52958118761828, 34.22867853243943
177.989128368685, 36.93094262710569
177.80897742904057, 39.81335766141638
177.989128368685, 43.056074575015906
179.0700340065515, 45.93848960932659
179.61048682548477, 48.640753703992864
178.34943024797383, 50.622414040081466
176.54792085152965, 51.703319677947974
