29.0043012827513, 67.91690424594559
26.842490007018288, 65.57494203056817
23.960074972707595, 61.25131947910213
23.779924033063182, 56.747545987991664
26.12188624844061, 53.86513095368098
29.72490504132897, 52.42392343652564
33.32792383421733, 53.32467813474774
35.669886049594766, 54.76588565190307
37.29124450639453, 57.648300686213766
39.63320672177196, 59.62996102230236
41.254565178571724, 61.431470418746535
42.87592363537149, 62.87267793590189
43.41637645430474, 65.75509297021257
42.515621756082645, 68.09705518559001
40.173659540705216, 69.89856458203418
37.65154638568336, 70.79931928025627
34.40882947208384, 70.43901740096746
31.16611255848432, 69.17796082345652
